Reporter Name,Trade Flow,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
Slovenia,Import,0.0,0.0,0.0,0.0,0.0,14412196.04,18734506.473,18567229.037,18465130.213,19911198.162,19897274.256,19978246.355,20069484.423,21610565.144,27398826.319,34669224.657,38669239.24,45241724.278,57351801.556,66374647.531,46882874.931,52006271.2,61094631.329,55454153.175,57120502.157,58155544.023,50394406.63,822459677.129
Slovenia,Export,0.0,0.0,0.0,0.0,0.0,6513623.716,16354618.317,16272959.092,16388161.228,17761028.592,16757152.36,17076208.878,18048285.546,20108215.357,24825201.026,30846271.508,34828034.098,40829634.667,51553593.135,56682791.432,43400010.85,47484166.197,56410024.183,52675068.442,55710383.701,59540731.757,51779801.47,751845965.552
Solomon Islands,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321505.079,0.0,0.0,0.0,0.0,0.0,136934.634,185032.987,239770.729,271567.945,459051.424,562633.556,607612.26,422027.554,650938.906,921954.393,973909.34,1148046.17,987520.592,916364.68,8804870.249
Solomon Islands,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94076.226,126742.168,158067.45,128535.107,232938.036,305111.128,418732.058,419267.079,423781.893,827438.261,921162.389,952431.24,904154.51,785170.819,6697608.364
Somalia,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,Import,0.0,0.0,0.0,35551706.165,34727333.533,40665906.794,50326418.021,50525534.544,59997523.078,51875967.656,46157613.288,50970859.019,48917356.02,50206645.822,65861122.359,90585250.066,105042775.554,130455333.583,153406618.07,168423320.019,122708291.814,159426751.402,197373505.026,202871412.636,203243320.194,196536522.215,156454909.983,2472311996.86
South Africa,Export,0.0,0.0,0.0,40432289.398,46487657.206,49626910.377,53820574.009,44414645.814,43099406.226,37899051.642,44122210.622,50316171.933,49921479.362,44079789.114,60850953.312,77350856.079,90958109.982,102159126.183,123836470.634,142454070.401,103498281.911,159920143.855,209652587.764,191850549.911,184627483.869,175409717.724,134307305.924,2261095843.25
Soviet Union,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soviet Union,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spain,Import,140196274.333,172393027.067,183254067.765,196205359.87,157067087.251,182401631.768,223705599.033,243174462.083,245773988.648,265737249.374,291981464.379,301370237.847,305730780.353,327363523.526,411590118.547,511638670.42,569389607.198,647532989.277,770213685.673,823229673.853,565513739.915,619689415.623,712744892.442,644644106.681,658968531.507,696612399.693,605189265.525,11473311849.7
Spain,Export,87440582.692,109228327.202,118063718.569,127204355.508,120114984.195,144543127.557,177357310.338,200742420.468,208866904.271,215543975.967,221139286.939,224766183.637,229622726.239,248910142.134,308553358.976,360946029.138,380312327.252,422037260.187,499165028.873,548152971.756,437660899.854,482819598.572,584260934.107,557116269.962,606353413.759,619583878.882,544635472.467,8785141489.5
Special Categories,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Special Categories,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,Import,0.0,4629598.711,5371090.524,6053528.687,6576074.395,7965751.852,0.0,0.0,0.0,0.0,9398711.738,10873370.185,9437782.205,10807862.17,11656177.007,14088762.771,14976775.708,17696790.015,20838901.638,24873860.858,17109724.75,22955383.553,36481749.372,33771377.578,34638710.99,37236333.317,36752846.416,394191164.44
Sri Lanka,Export,0.0,3664271.487,3821495.849,4764098.422,5582943.947,6280594.992,0.0,0.0,0.0,0.0,8779051.73,10500865.817,9310496.592,9297985.613,9575239.376,10765913.385,12135406.548,13302135.087,15057318.985,15977359.059,13923875.519,16241477.718,19625074.291,18303097.283,19510675.619,22095415.503,20373803.135,268888595.957
St. Kitts and Nevis,Import,0.0,0.0,0.0,0.0,235024.608,252623.905,262763.441,289900.94,292274.004,0.0,304982.324,390560.565,377231.59,401947.151,398064.623,364786.284,419631.336,497722.511,540775.111,646343.355,589067.346,537535.125,488454.945,0.0,0.0,0.0,0.0,7289689.164
St. Kitts and Nevis,Export,0.0,0.0,0.0,0.0,53834.745,44540.265,37569.319,43032.967,82130.526,0.0,55859.187,65150.761,61880.341,77944.063,81859.513,80494.05,68605.888,79407.103,68177.984,102331.573,75348.149,63830.211,89218.938,0.0,0.0,0.0,0.0,1231215.583
St. Lucia,Import,0.0,0.0,0.0,598077.328,589812.697,597900.507,606546.338,619612.073,660689.781,652027.588,705177.837,706544.211,548796.112,627429.996,811704.651,840407.366,966597.916,1179693.287,1218913.029,1303882.09,0.0,0.0,0.0,0.0,0.0,1275107.654,0.0,14508920.461
St. Lucia,Export,0.0,0.0,0.0,247872.513,239111.264,189525.522,217804.907,158585.294,122141.384,107559.665,111282.828,86695.2,89551.732,123944.582,124996.16,159380.51,127910.758,187395.122,104859.902,327128.95,0.0,0.0,0.0,0.0,0.0,292149.593,0.0,3017895.886
St. Vincent and the Grenadines,Import,0.0,0.0,0.0,0.0,265151.54,257634.572,266437.763,0.0,360333.244,382825.92,400394.034,322048.932,371672.666,353395.351,400311.946,446499.459,476834.845,538977.528,650834.101,744010.324,664949.99,756196.408,764645.148,800997.235,0.0,0.0,663806.426,9887957.432
St. Vincent and the Grenadines,Export,0.0,0.0,0.0,0.0,115549.1,100666.197,118721.409,0.0,92126.035,99287.969,98694.08,101149.918,89201.282,78579.269,75704.354,73220.155,79745.506,76104.838,95378.703,104379.525,98039.277,82945.335,76708.618,86000.167,0.0,0.0,91270.149,1833471.886
Sudan,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sudan,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suriname,Import,0.0,0.0,0.0,0.0,0.0,1072069.323,1144141.074,904314.606,0.0,0.0,1004248.008,1045573.744,909223.265,1000146.696,1398092.984,1469223.586,2088034.878,2015469.907,2071625.767,2583986.814,2769249.188,2773712.589,3234662.709,3400607.338,4432502.228,3510980.833,0.0,38827865.537
Suriname,Export,0.0,0.0,0.0,0.0,0.0,1073520.226,964862.647,852560.591,0.0,0.0,711515.992,1013679.067,791059.414,920244.436,1210612.631,1615023.076,1993811.007,2348879.648,2717464.843,3483838.528,2801750.374,4048527.134,4914106.469,4751410.099,4402488.465,3826885.601,0.0,44442240.248
Svalbard and Jan Mayen Is,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Svalbard and Jan Mayen Is,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swaziland,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2174322.596,1847434.617,2088288.515,2811012.92,3459966.723,3247977.018,2426707.152,2513579.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20569289.409
Swaziland,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1763947.242,1401469.243,2166344.41,2726531.21,4277617.219,2546018.92,2924436.163,2226062.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20032427.109
Sweden,Import,0.0,0.0,0.0,98005256.08,83827508.28,101976597.568,121319837.713,126761709.827,124057666.904,135117513.879,125944052.195,143097633.775,124824710.659,132222775.72,165726520.036,198759273.439,219798979.358,251007750.832,302284294.0,334246894.309,237207209.67,293863488.214,350147830.84,325568719.782,317791796.942,321399116.265,273573303.956,4908530440.24
Sweden,Export,0.0,0.0,0.0,110088187.545,97975684.57,120629843.7,152635302.015,164250012.608,160119697.234,167597935.074,149340079.557,171240376.487,150712507.191,163868568.507,201801981.355,242853466.862,256410676.191,290938277.58,333820059.469,362857776.68,258596696.53,311821137.236,367431096.749,339779595.773,330230354.765,323651848.176,276180978.048,5504832139.9
Switzerland,Import,114911976.152,137800452.309,131437987.728,130101053.08,120368098.497,134690638.044,158835066.105,155097079.316,150370391.909,158252100.107,158359248.697,163293381.777,166793509.025,172987191.386,198990119.326,229849408.127,250611374.972,280361700.929,320203633.083,364194378.874,308921580.372,349651376.058,412739047.596,584176433.105,637340360.976,544354920.593,501138265.149,7035830773.29
Switzerland,Export,100307125.687,124084255.959,119682816.238,127801134.155,122785754.761,136633030.726,158750601.719,155056899.757,147907868.592,154072420.063,156617491.854,156418094.869,159653335.652,178602967.012,204029827.099,239262691.199,255314422.187,288223977.837,335805961.156,390278837.694,335808440.684,379530824.218,454072634.293,601500758.323,656807134.998,590470341.499,551097733.593,7280577381.82
Syrian Arab Republic,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8648924.161,8473559.931,9776247.641,13446784.095,14984571.372,21669407.614,27691885.816,34681197.346,28884388.926,33003021.824,0.0,0.0,0.0,0.0,0.0,201259988.726
Syrian Arab Republic,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9989404.778,12989138.527,11356710.531,10631188.141,12747381.619,21366146.269,22574096.038,27992648.099,18870621.667,22060248.035,0.0,0.0,0.0,0.0,0.0,170577583.704
Taiwan,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taiwan,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tajikistan,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287707.0
Tajikistan,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1384041.0
Tanzania,Import,0.0,0.0,0.0,0.0,0.0,0.0,3265727.413,2453716.226,2579954.757,3229889.673,3079633.676,3138354.55,3416142.56,3337707.15,4266086.739,5046603.397,6415492.663,8909253.904,11671230.542,15966480.581,12907054.744,15775051.355,22122045.507,23135442.453,24748868.167,25045285.695,29029988.966,229540010.718
Tanzania,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161269.416,1232280.6,1259386.048,1295631.598,1507786.346,1771282.778,2237207.249,2887586.586,3250276.554,3653994.197,4157948.978,6049537.992,5768000.688,7892912.234,9283164.475,10837392.608,8461133.774,10781031.338,11332005.325,94819828.784
Thailand,Import,49051181.455,63391380.847,70814417.458,76786926.905,87550358.191,103289518.203,134642471.498,137265942.818,118429729.052,80108231.234,95566520.571,116719916.674,117157567.262,121789672.675,143100315.632,178557479.022,224773003.033,243650271.538,272517471.799,339605217.099,253074135.108,345419805.563,435300138.983,473704976.42,480607210.124,435886131.006,385075084.52,5583835074.69
Thailand,Export,38437821.491,44088589.477,54332618.671,61965754.194,70861242.595,86302296.779,107393751.871,105280168.151,110211625.703,101726243.017,110531598.641,129988167.865,122982391.154,128651489.64,151427689.221,182169971.045,208311508.965,246680921.78,290551724.836,334210895.509,288846624.453,369194032.65,430745889.275,436019857.118,434191592.677,432166098.79,400884074.259,5478154639.83
Togo,Import,0.0,0.0,0.0,0.0,0.0,430604.339,1090093.24,1313539.655,1241130.706,1350245.932,1310391.339,636037.505,688783.052,787570.455,1118780.694,1091665.804,1166522.311,0.0,1557809.11,2309747.907,2308044.361,2374875.642,3416697.586,3254851.646,3863843.006,3455785.974,3429132.884,38196153.148
Togo,Export,0.0,0.0,0.0,0.0,0.0,301627.522,737248.587,780335.239,671961.582,732331.289,697858.404,366262.558,433069.643,484278.574,968235.549,768744.978,716632.222,0.0,555723.148,1112051.288,1258303.003,1289217.249,1690739.477,1909154.563,2279703.49,1585992.341,1327814.269,20667284.975
Tokelau,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokelau,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tonga,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137978.663,144585.056,176741.22,184083.135,208367.026,238964.039,231998.537,284048.604,328739.158,286270.492,315342.606,383394.634,394526.498,389763.322,431738.949,0.0,4136541.939
Tonga,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17690.055,13499.857,27392.92,32386.246,30012.659,19999.566,18278.881,15732.532,17623.678,12833.452,12756.456,24065.195,27515.121,31403.797,33947.113,0.0,335137.528
Trinidad and Tobago,Import,0.0,0.0,3331334.186,2715876.966,2890144.717,2229472.35,3393696.548,4350549.372,6056957.328,5953247.672,5428356.037,6562687.11,7787536.86,7108720.558,7718482.314,9479058.175,10976343.37,12460408.035,14751455.116,18643108.901,13601469.512,12688782.115,0.0,0.0,0.0,0.0,0.0,158127687.242
Trinidad and Tobago,Export,0.0,0.0,3941269.713,3685043.664,3277598.618,3868549.522,4901515.355,5109000.993,5132033.981,4495350.712,5572205.478,8464252.548,10198412.123,7639807.286,10333431.806,12996050.048,19124127.704,28004756.928,26742675.036,36952933.23,18029713.627,21867586.471,0.0,0.0,0.0,0.0,0.0,240336314.843
Tunisia,Import,0.0,0.0,10283700.861,12738368.657,12324934.967,12867250.275,15684444.758,15264137.153,15733727.358,16500068.282,16471265.464,16926260.82,18823844.089,18862713.742,21720775.609,25230902.373,26107173.571,29691215.433,37700448.26,48667766.544,37689661.328,43715104.328,47214722.305,47877067.972,47846862.587,48831483.724,39884329.7,684658230.16
Tunisia,Export,0.0,0.0,7310790.822,8005128.369,7568988.233,9101055.804,10873132.059,10954254.769,10982964.155,11367838.389,11475974.744,11602281.552,13127301.285,13671668.419,15973575.075,19282802.149,20886284.452,23261167.537,30156027.619,38245076.308,28651081.489,32662596.344,35570626.613,33880429.344,33995877.498,33360280.69,28017902.154,499985105.872
Turkey,Import,30615277.954,43226419.68,41168658.713,44544201.948,57048113.09,45147174.951,69405496.011,83353479.034,94303367.715,89165355.669,79215799.447,105411223.42,80663378.722,99932763.778,134369045.106,188794775.786,224505095.381,267650959.99,326263072.152,388649174.388,273114999.223,355587441.358,459034709.297,451534514.675,482579559.129,462755679.931,397483868.383,5375523604.93
Turkey,Export,22233697.0,24837879.85,26025453.711,28215941.437,29638315.979,35189909.68,42172054.717,45021867.987,51385139.763,52759811.629,52159549.388,53831673.444,61395375.122,70189866.911,92982072.679,124115824.401,144566792.374,168275764.815,210792143.825,258821403.569,198057630.852,220762888.607,261163739.473,288885320.764,293599776.496,305245097.427,278039900.561,3440364892.46
Turkmenistan,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2324858.592,1993376.524,2887999.549,3476654.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10682889.209
Turkmenistan,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1361936.863,1043308.013,2210120.877,4768502.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383868.305
Turks and Caicos Isl.,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293497.884,295484.269,311440.461,352480.069,335703.684,437419.249,603119.068,992933.733,1158717.414,1179300.016,747592.606,0.0,483609.338,499434.155,0.0,0.0,0.0,7690731.946
Turks and Caicos Isl.,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15344.828,17665.933,14568.894,17389.659,19694.362,24423.724,29431.968,35220.914,32502.612,49522.883,41511.824,0.0,17055.287,23660.424,0.0,0.0,0.0,337993.312
Tuvalu,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13365.829,20107.755,15985.496,0.0,6936.041,22103.885,0.0,22676.853,25571.186,24747.762,0.0,49124.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200619.589
Tuvalu,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.628,0.0,266.614,124.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.104
Uganda,Import,0.0,0.0,0.0,0.0,0.0,1338276.55,2025533.089,1869472.499,1556329.769,2174213.465,1993505.253,1879411.284,1978326.243,2116218.026,2714704.511,3397962.913,4046336.824,5040752.182,6861665.543,8891241.43,8330444.38,9144786.411,10978263.07,11876037.338,11458026.187,11903093.485,10870387.457,122444987.909
Uganda,Export,0.0,0.0,0.0,0.0,0.0,883160.219,1106514.535,1384509.208,791210.475,997558.728,979723.245,782439.729,851716.224,901579.571,1019734.985,1245846.218,1537375.622,1852836.593,2516719.836,3280607.994,2949247.422,3029412.168,4090068.631,4017105.064,4099375.931,3910393.417,3980371.924,46207507.739
Ukraine,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35098867.849,34076271.657,29080070.695,23563198.696,27743756.26,31368376.806,33744329.118,45699414.48,57525299.53,71374501.533,88911303.652,119273554.065,168331310.06,89932414.649,120273901.582,163317739.792,167079674.214,152440998.083,107762497.663,74426433.636,1641023914.02
Ukraine,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28385152.548,27606599.361,24616088.991,22434739.685,28342694.667,31802002.941,34809505.287,44912627.08,63547097.36,66445213.614,75393674.485,96427372.797,130024420.108,76724204.676,99509368.612,133322689.084,132539382.398,122301665.631,103372641.329,72909730.102,1415426870.76
United Arab Emirates,Import,0.0,0.0,8132060.996,9872247.614,10476804.879,0.0,0.0,0.0,0.0,0.0,49498770.623,51733533.783,58135815.297,82271749.33,101141804.644,139884974.632,157714093.697,190891821.334,248265976.663,342380280.844,320175650.273,256907956.493,411592625.26,499362466.304,569452725.771,575259976.314,0.0,4083151334.75
United Arab Emirates,Export,0.0,0.0,875055.852,889916.552,5543345.36,0.0,0.0,0.0,0.0,0.0,45411063.662,64982566.696,57018254.838,97844351.246,122812316.46,162446020.121,214252729.662,262702326.95,287485923.735,365353365.146,298345417.093,317121011.251,391870080.673,578689750.344,623365254.821,643169770.964,0.0,4540178521.43
United Kingdom,Import,0.0,0.0,0.0,0.0,382762236.709,438696106.545,511723310.208,551994390.221,594958529.539,607685665.054,612752569.279,726473415.068,698321149.649,725274390.762,829806004.016,982192814.033,1032605336.45,1201613214.6,1332099219.03,1386104963.72,1080601192.93,1231116757.52,1412111564.71,1357399628.32,1294062216.83,1362964462.21,1237593979.43,21590913116.8
United Kingdom,Export,0.0,0.0,0.0,0.0,328416139.429,390786632.481,460668545.623,498297871.114,547130405.386,531821744.215,523118463.376,579918456.892,548991551.636,562346826.473,614321499.744,698321725.925,772881615.226,904802003.323,894496067.315,947372233.957,706787455.72,829154426.149,1016352028.94,941110272.782,1069597795.61,998109002.168,910158762.835,16274961526.3
United States,Import,0.0,0.0,963758988.304,1051331090.17,1150263788.85,1318051745.54,1474418631.42,1569029855.6,1726006889.45,1817034285.7,2036507851.06,2417858973.26,2276539956.34,2321775864.34,2526911729.72,2953242041.12,3368226301.2,3735674798.78,3930959654.54,4226538743.76,3123462742.69,3836859216.31,4414553537.57,4439469107.36,4421237206.38,4698424866.15,4487097936.27,70285235801.9
United States,Export,0.0,0.0,801851770.456,850897762.955,884424489.745,974144949.845,1102889635.79,1182516584.16,1309611437.25,1309116806.95,1326704728.25,1489105794.78,1402547912.35,1328737797.26,1388005853.9,1567198795.22,1737206510.13,1993896641.34,2235410506.27,2507857927.03,2036584638.9,2453941027.18,2846141075.2,2974373803.03,3034423472.35,3115204599.36,2891789780.14,44744584299.8
Unspecified,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unspecified,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uruguay,Import,0.0,0.0,0.0,0.0,0.0,5285947.892,5579083.888,6446425.999,7190463.714,7442009.126,6543838.141,6827780.19,6002606.442,3878259.933,4315551.778,6046268.732,7638016.818,9352025.837,11103459.223,17925290.527,13659506.114,16995013.595,21061885.74,22903358.377,22841265.198,21144170.56,18629130.772,248811358.596
Uruguay,Export,0.0,0.0,0.0,0.0,0.0,3774747.226,4125606.656,4667546.018,5352660.743,5468642.142,4373608.055,4506877.34,4054773.748,3645518.128,4370105.286,5785909.661,6688063.599,7854272.25,8908222.75,11666571.252,10607347.127,13303863.111,15629132.602,17268195.56,17877666.81,18057415.487,15158113.479,193144859.03
Us Msc.Pac.I,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Us Msc.Pac.I,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanuatu,Import,0.0,0.0,0.0,0.0,143208.404,160389.213,0.0,0.0,0.0,0.0,0.0,168492.17,0.0,0.0,0.0,0.0,0.0,312721.998,398277.551,0.0,545467.597,543549.981,552654.431,0.0,0.0,0.0,0.0,2824761.345
Vanuatu,Export,0.0,0.0,0.0,0.0,2727.05,40119.684,0.0,0.0,0.0,0.0,0.0,44086.199,0.0,0.0,0.0,0.0,0.0,71910.635,59175.329,0.0,74397.51,91355.965,125861.85,0.0,0.0,0.0,0.0,509634.222
Venezuela,Import,0.0,0.0,0.0,0.0,0.0,15867841.217,21271124.6,17590792.005,25936246.387,27991059.751,26500167.64,28534399.504,32242147.418,22961864.695,16544868.743,28986641.299,42975920.75,60144862.915,82458270.947,93448465.017,76369977.348,63957648.05,95878643.059,116377053.523,88790764.961,0.0,0.0,984828759.829
Venezuela,Export,0.0,0.0,0.0,0.0,0.0,33240673.575,38070579.594,46043446.577,45715047.306,34055082.662,40087787.338,61738472.29,50455761.575,47735530.601,49821886.398,79596977.981,108104797.435,120373069.19,0.0,164161158.288,110534057.956,127471308.552,169486979.811,168026492.453,147774073.662,0.0,0.0,1642493183.24
Vietnam,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27010272.0,27979877.311,33860332.224,43948102.234,55762175.375,64346649.493,79543360.559,111145144.584,143066946.543,125729914.2,151958612.06,190757455.265,202485059.193,232868090.338,261679171.977,291595665.557,2043736828.91
Vietnam,Export,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500520.0,28481778.19,31744121.285,38653906.867,51017113.793,62788906.07,77291640.645,93993082.086,120997121.604,109707915.434,138196140.501,184580026.767,217337656.318,250759536.042,285216650.452,305641291.647,2023907407.7
Virgin Islands (U.S.),Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virgin Islands (U.S.),Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wake Island,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wake Island,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wallis and Futura Isl.,Import,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73014.618,64753.506,75618.66,82907.457,104399.222,100102.893,113434.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614230.449
Wallis and Futura Isl.,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Sahara,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western Sahara,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yemen Democratic,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yemen Democratic,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yemen Rep.,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yemen Rep.,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yugoslavia,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yugoslavia,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yugoslavia FR (Serbia/Montene,Import,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yugoslavia FR (Serbia/Montene,Export,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zambia,Import,0.0,0.0,0.0,0.0,0.0,0.0,1394242.083,1578868.077,1981228.94,2185537.557,1631073.095,1752478.989,2149803.924,2190977.705,3109427.999,4255570.924,5051636.78,6076500.19,7833904.625,9507964.27,7033205.482,9304675.884,12930331.848,16099998.17,18319424.264,17452625.947,15705558.482,147545035.235
Zambia,Export,0.0,0.0,0.0,0.0,0.0,0.0,2060048.286,1800699.244,2205788.49,1997276.425,2079015.986,1742574.896,1931328.367,1864309.373,1889927.433,2997327.593,3516692.936,7116586.237,8618180.267,9431536.631,8135402.105,13988939.836,17406185.579,17964963.268,19976893.181,18515762.369,13319880.387,158559318.889
Zimbabwe,Import,0.0,0.0,0.0,0.0,0.0,0.0,5225603.376,0.0,0.0,0.0,0.0,0.0,3305165.686,4847055.713,0.0,4346711.686,4024231.852,5121528.918,6842487.437,5636949.0,7011102.997,11624503.224,17094128.354,14621803.88,15293153.446,12650152.307,11866793.664,129511371.54
Zimbabwe,Export,0.0,0.0,0.0,0.0,0.0,0.0,3653847.296,0.0,0.0,0.0,0.0,0.0,2363477.691,4579545.035,0.0,3781196.371,2735287.446,11892889.991,6489803.33,3365616.122,4495528.535,6348885.648,6985361.462,7745707.551,7002010.593,6119800.88,5402449.539,82961407.49
